order_id,product_id,customer_id,order_date,return_date,product_category,product_price,quantity,return_reason,return_status,days_to_return,payment_method,shipping_method,discount_applied,source
ORD00003949,PROD00003949,USER00003949,2024-09-10,,Home,495.69,1,,Not Returned,,Credit Card,Standard,1.2,synthetic_returns
ORD00008756,PROD00008756,USER00008756,2024-09-10,,Books,17.32,1,,Not Returned,,PayPal,Next-Day,24.75,synthetic_returns
ORD00009393,PROD00009393,USER00009393,2024-09-10,,Books,353.33,4,,Not Returned,,PayPal,Next-Day,27.68,synthetic_returns
ORD00009088,PROD00009088,USER00009088,2024-09-11,2024-11-09,Books,450.89,4,Not as described,Returned,59.0,Gift Card,Express,49.44,synthetic_returns
ORD00004046,PROD00004046,USER00004046,2024-09-12,,Electronics,329.05,3,,Not Returned,,Debit Card,Standard,16.02,synthetic_returns
ORD00007436,PROD00007436,USER00007436,2024-09-12,,Books,18.49,2,,Not Returned,,Gift Card,Standard,15.29,synthetic_returns
ORD00008287,PROD00008287,USER00008287,2024-09-12,2023-10-15,Electronics,392.52,1,Wrong item,Returned,-333.0,Credit Card,Express,12.41,synthetic_returns
ORD00002107,PROD00002107,USER00002107,2024-09-13,,Toys,432.0,2,,Not Returned,,Gift Card,Express,37.56,synthetic_returns
ORD00004076,PROD00004076,USER00004076,2024-09-13,,Clothing,250.86,2,,Not Returned,,Gift Card,Next-Day,22.39,synthetic_returns
ORD00008103,PROD00008103,USER00008103,2024-09-14,2023-09-15,Clothing,479.4,4,Wrong item,Returned,-365.0,Debit Card,Next-Day,41.71,synthetic_returns
ORD00002215,PROD00002215,USER00002215,2024-09-15,2024-01-10,Home,360.11,1,Not as described,Returned,-249.0,Debit Card,Standard,17.45,synthetic_returns
ORD00006070,PROD00006070,USER00006070,2024-09-15,,Home,249.16,2,,Not Returned,,PayPal,Next-Day,5.2,synthetic_returns
ORD00006989,PROD00006989,USER00006989,2024-09-15,,Clothing,203.51,3,,Not Returned,,PayPal,Express,29.92,synthetic_returns
ORD00007492,PROD00007492,USER00007492,2024-09-15,2024-02-11,Toys,147.09,4,Not as described,Returned,-217.0,Gift Card,Standard,32.64,synthetic_returns
ORD00007829,PROD00007829,USER00007829,2024-09-15,,Electronics,121.67,3,,Not Returned,,Debit Card,Express,4.38,synthetic_returns
ORD00000315,PROD00000315,USER00000315,2024-09-16,2023-05-31,Clothing,191.95,2,Changed mind,Returned,-474.0,Gift Card,Standard,42.02,synthetic_returns
ORD00001512,PROD00001512,USER00001512,2024-09-16,2023-10-07,Electronics,97.72,2,Not as described,Returned,-345.0,Debit Card,Standard,11.62,synthetic_returns
ORD00002270,PROD00002270,USER00002270,2024-09-16,2023-04-14,Home,200.62,5,Not as described,Returned,-521.0,Credit Card,Express,30.06,synthetic_returns
ORD00003960,PROD00003960,USER00003960,2024-09-16,2024-09-24,Clothing,97.11,3,Defective,Returned,8.0,Gift Card,Express,2.13,synthetic_returns
ORD00004110,PROD00004110,USER00004110,2024-09-16,,Home,99.13,5,,Not Returned,,Credit Card,Standard,41.33,synthetic_returns
ORD00005123,PROD00005123,USER00005123,2024-09-16,2024-09-27,Electronics,371.86,1,Wrong item,Returned,11.0,PayPal,Standard,11.25,synthetic_returns
ORD00009362,PROD00009362,USER00009362,2024-09-16,2023-11-10,Toys,267.64,3,Defective,Returned,-311.0,Debit Card,Next-Day,21.71,synthetic_returns
ORD00009783,PROD00009783,USER00009783,2024-09-16,,Toys,350.02,2,,Not Returned,,Debit Card,Next-Day,13.2,synthetic_returns
ORD00004898,PROD00004898,USER00004898,2024-09-17,,Books,172.13,5,,Not Returned,,Credit Card,Express,5.07,synthetic_returns
ORD00009277,PROD00009277,USER00009277,2024-09-17,,Home,26.42,3,,Not Returned,,Credit Card,Standard,4.71,synthetic_returns
ORD00009644,PROD00009644,USER00009644,2024-09-17,,Electronics,76.78,3,,Not Returned,,Credit Card,Standard,45.7,synthetic_returns
ORD00000668,PROD00000668,USER00000668,2024-09-18,2023-03-24,Toys,354.26,2,Defective,Returned,-544.0,Gift Card,Standard,29.13,synthetic_returns
ORD00004342,PROD00004342,USER00004342,2024-09-18,,Electronics,410.95,4,,Not Returned,,Credit Card,Next-Day,19.41,synthetic_returns
ORD00004672,PROD00004672,USER00004672,2024-09-18,2024-07-10,Toys,356.95,4,Defective,Returned,-70.0,PayPal,Express,15.7,synthetic_returns
ORD00001718,PROD00001718,USER00001718,2024-09-19,2023-08-21,Toys,126.36,1,Changed mind,Returned,-395.0,Credit Card,Express,42.96,synthetic_returns
ORD00006392,PROD00006392,USER00006392,2024-09-19,2024-02-23,Electronics,463.39,2,Wrong item,Returned,-209.0,PayPal,Next-Day,48.05,synthetic_returns
ORD00009578,PROD00009578,USER00009578,2024-09-19,2023-02-16,Electronics,473.97,3,Changed mind,Returned,-581.0,Gift Card,Next-Day,17.87,synthetic_returns
ORD00001263,PROD00001263,USER00001263,2024-09-20,2024-11-08,Books,290.07,5,Not as described,Returned,49.0,Debit Card,Express,7.6,synthetic_returns
ORD00004067,PROD00004067,USER00004067,2024-09-20,,Home,32.38,5,,Not Returned,,PayPal,Next-Day,22.7,synthetic_returns
ORD00009768,PROD00009768,USER00009768,2024-09-20,2023-09-03,Clothing,412.72,5,Changed mind,Returned,-383.0,Gift Card,Next-Day,9.97,synthetic_returns
ORD00004347,PROD00004347,USER00004347,2024-09-21,2024-10-20,Toys,247.74,2,Not as described,Returned,29.0,Gift Card,Express,26.81,synthetic_returns
ORD00006223,PROD00006223,USER00006223,2024-09-21,,Electronics,426.07,5,,Not Returned,,Gift Card,Express,33.43,synthetic_returns
ORD00008539,PROD00008539,USER00008539,2024-09-21,2023-07-30,Home,452.17,3,Changed mind,Returned,-419.0,Debit Card,Express,10.93,synthetic_returns
ORD00009733,PROD00009733,USER00009733,2024-09-21,2024-07-01,Home,435.33,5,Not as described,Returned,-82.0,Gift Card,Standard,21.48,synthetic_returns
ORD00000747,PROD00000747,USER00000747,2024-09-22,,Toys,264.42,4,,Not Returned,,Credit Card,Express,47.41,synthetic_returns
ORD00005284,PROD00005284,USER00005284,2024-09-22,,Clothing,451.01,4,,Not Returned,,Credit Card,Express,20.0,synthetic_returns
ORD00006631,PROD00006631,USER00006631,2024-09-22,,Clothing,358.65,2,,Not Returned,,Credit Card,Standard,20.5,synthetic_returns
ORD00007150,PROD00007150,USER00007150,2024-09-22,2024-02-13,Electronics,257.63,2,Defective,Returned,-222.0,Credit Card,Next-Day,8.57,synthetic_returns
ORD00001180,PROD00001180,USER00001180,2024-09-23,2024-12-23,Home,40.97,5,Not as described,Returned,91.0,Gift Card,Standard,27.22,synthetic_returns
ORD00005050,PROD00005050,USER00005050,2024-09-23,,Books,71.57,1,,Not Returned,,Gift Card,Express,33.34,synthetic_returns
ORD00008849,PROD00008849,USER00008849,2024-09-23,2024-05-05,Home,59.96,2,Changed mind,Returned,-141.0,Gift Card,Express,13.71,synthetic_returns
ORD00001446,PROD00001446,USER00001446,2024-09-24,2024-08-12,Electronics,212.84,1,Not as described,Returned,-43.0,Debit Card,Express,9.69,synthetic_returns
ORD00002586,PROD00002586,USER00002586,2024-09-24,,Toys,245.09,4,,Not Returned,,PayPal,Standard,49.9,synthetic_returns
ORD00002818,PROD00002818,USER00002818,2024-09-24,2024-09-01,Home,209.97,4,Not as described,Returned,-23.0,Credit Card,Standard,43.63,synthetic_returns
ORD00004801,PROD00004801,USER00004801,2024-09-24,2024-05-05,Electronics,388.05,3,Wrong item,Returned,-142.0,PayPal,Standard,28.43,synthetic_returns
ORD00008362,PROD00008362,USER00008362,2024-09-24,2023-04-18,Electronics,292.03,3,Wrong item,Returned,-525.0,Credit Card,Standard,41.17,synthetic_returns
ORD00004394,PROD00004394,USER00004394,2024-09-25,,Home,422.73,4,,Not Returned,,Credit Card,Next-Day,31.37,synthetic_returns
ORD00005609,PROD00005609,USER00005609,2024-09-25,,Clothing,39.16,3,,Not Returned,,Debit Card,Express,25.64,synthetic_returns
ORD00001941,PROD00001941,USER00001941,2024-09-27,2024-10-10,Home,287.51,1,Changed mind,Returned,13.0,Credit Card,Next-Day,49.43,synthetic_returns
ORD00003023,PROD00003023,USER00003023,2024-09-27,2024-03-18,Home,225.51,5,Defective,Returned,-193.0,Gift Card,Next-Day,45.56,synthetic_returns
ORD00005316,PROD00005316,USER00005316,2024-09-27,2023-06-17,Books,158.87,2,Not as described,Returned,-468.0,Credit Card,Standard,41.92,synthetic_returns
ORD00001746,PROD00001746,USER00001746,2024-09-28,,Toys,81.46,3,,Not Returned,,Credit Card,Express,3.35,synthetic_returns
ORD00004562,PROD00004562,USER00004562,2024-09-28,,Electronics,189.61,5,,Not Returned,,Gift Card,Next-Day,45.91,synthetic_returns
ORD00004881,PROD00004881,USER00004881,2024-09-28,2024-04-17,Electronics,497.4,5,Wrong item,Returned,-164.0,Credit Card,Standard,1.89,synthetic_returns
ORD00006249,PROD00006249,USER00006249,2024-09-28,2024-12-28,Electronics,55.93,2,Changed mind,Returned,91.0,Debit Card,Express,38.45,synthetic_returns
ORD00006829,PROD00006829,USER00006829,2024-09-28,,Toys,322.18,2,,Not Returned,,PayPal,Express,49.9,synthetic_returns
ORD00002122,PROD00002122,USER00002122,2024-09-29,2023-03-24,Home,246.33,5,Changed mind,Returned,-555.0,Credit Card,Express,40.8,synthetic_returns
ORD00000872,PROD00000872,USER00000872,2024-10-01,,Clothing,177.02,3,,Not Returned,,Debit Card,Next-Day,16.45,synthetic_returns
ORD00001458,PROD00001458,USER00001458,2024-10-01,,Electronics,49.58,4,,Not Returned,,Debit Card,Standard,33.69,synthetic_returns
ORD00007763,PROD00007763,USER00007763,2024-10-01,2024-02-10,Books,408.31,5,Not as described,Returned,-234.0,PayPal,Next-Day,24.55,synthetic_returns
ORD00002138,PROD00002138,USER00002138,2024-10-02,2024-10-17,Books,480.42,5,Changed mind,Returned,15.0,Gift Card,Standard,44.11,synthetic_returns
ORD00003281,PROD00003281,USER00003281,2024-10-02,2024-10-28,Clothing,291.24,3,Changed mind,Returned,26.0,PayPal,Next-Day,39.45,synthetic_returns
ORD00000239,PROD00000239,USER00000239,2024-10-03,,Clothing,150.56,5,,Not Returned,,Gift Card,Standard,4.04,synthetic_returns
ORD00002165,PROD00002165,USER00002165,2024-10-03,,Clothing,203.57,2,,Not Returned,,Debit Card,Next-Day,5.58,synthetic_returns
ORD00004521,PROD00004521,USER00004521,2024-10-03,2023-11-02,Clothing,21.86,4,Wrong item,Returned,-336.0,Debit Card,Next-Day,15.13,synthetic_returns
ORD00006029,PROD00006029,USER00006029,2024-10-03,,Clothing,303.23,2,,Not Returned,,Gift Card,Next-Day,44.84,synthetic_returns
ORD00001247,PROD00001247,USER00001247,2024-10-04,,Clothing,302.19,3,,Not Returned,,Credit Card,Standard,38.54,synthetic_returns
ORD00003337,PROD00003337,USER00003337,2024-10-04,,Clothing,454.87,5,,Not Returned,,PayPal,Standard,29.06,synthetic_returns
ORD00004721,PROD00004721,USER00004721,2024-10-05,2023-03-05,Electronics,146.28,1,Defective,Returned,-580.0,Debit Card,Next-Day,9.63,synthetic_returns
ORD00008177,PROD00008177,USER00008177,2024-10-05,2024-08-30,Clothing,488.17,2,Defective,Returned,-36.0,Gift Card,Express,25.12,synthetic_returns
ORD00005491,PROD00005491,USER00005491,2024-10-06,2024-08-13,Clothing,181.65,1,Not as described,Returned,-54.0,Credit Card,Standard,0.76,synthetic_returns
ORD00008607,PROD00008607,USER00008607,2024-10-06,2023-04-06,Books,300.47,1,Wrong item,Returned,-549.0,Gift Card,Express,30.15,synthetic_returns
ORD00008970,PROD00008970,USER00008970,2024-10-06,2023-01-24,Clothing,442.12,3,Defective,Returned,-621.0,PayPal,Next-Day,22.89,synthetic_returns
ORD00009312,PROD00009312,USER00009312,2024-10-06,2023-07-21,Electronics,423.82,5,Not as described,Returned,-443.0,Credit Card,Express,45.36,synthetic_returns
ORD00007036,PROD00007036,USER00007036,2024-10-08,2024-03-24,Electronics,172.27,3,Defective,Returned,-198.0,Debit Card,Express,6.28,synthetic_returns
ORD00000467,PROD00000467,USER00000467,2024-10-10,2024-02-17,Toys,345.99,3,Wrong item,Returned,-236.0,PayPal,Express,2.89,synthetic_returns
ORD00003025,PROD00003025,USER00003025,2024-10-10,,Home,286.66,4,,Not Returned,,PayPal,Express,14.56,synthetic_returns
ORD00006248,PROD00006248,USER00006248,2024-10-10,2024-10-17,Toys,118.45,2,Not as described,Returned,7.0,Debit Card,Next-Day,13.72,synthetic_returns
ORD00006498,PROD00006498,USER00006498,2024-10-10,,Electronics,176.58,2,,Not Returned,,PayPal,Next-Day,42.1,synthetic_returns
ORD00006595,PROD00006595,USER00006595,2024-10-10,2024-08-23,Electronics,315.84,1,Changed mind,Returned,-48.0,Debit Card,Next-Day,28.05,synthetic_returns
ORD00008492,PROD00008492,USER00008492,2024-10-10,2023-08-03,Clothing,275.64,2,Changed mind,Returned,-434.0,Gift Card,Standard,21.38,synthetic_returns
ORD00004549,PROD00004549,USER00004549,2024-10-11,,Home,315.9,5,,Not Returned,,Credit Card,Express,45.23,synthetic_returns
ORD00000440,PROD00000440,USER00000440,2024-10-12,2023-09-25,Electronics,22.99,2,Defective,Returned,-383.0,PayPal,Express,36.71,synthetic_returns
ORD00000533,PROD00000533,USER00000533,2024-10-12,2023-07-12,Home,440.27,4,Changed mind,Returned,-458.0,Debit Card,Standard,29.69,synthetic_returns
ORD00003653,PROD00003653,USER00003653,2024-10-12,,Electronics,42.14,3,,Not Returned,,Debit Card,Express,14.08,synthetic_returns
ORD00000212,PROD00000212,USER00000212,2024-10-13,2023-10-25,Toys,54.72,5,Not as described,Returned,-354.0,Debit Card,Next-Day,7.16,synthetic_returns
ORD00006182,PROD00006182,USER00006182,2024-10-13,2023-03-21,Books,432.45,1,Wrong item,Returned,-572.0,Gift Card,Express,40.39,synthetic_returns
ORD00008660,PROD00008660,USER00008660,2024-10-13,2024-05-20,Electronics,62.39,1,Not as described,Returned,-146.0,PayPal,Next-Day,30.41,synthetic_returns
ORD00009149,PROD00009149,USER00009149,2024-10-13,,Electronics,299.36,2,,Not Returned,,PayPal,Standard,33.82,synthetic_returns
ORD00000967,PROD00000967,USER00000967,2024-10-14,,Books,307.78,5,,Not Returned,,Debit Card,Express,41.58,synthetic_returns
ORD00003027,PROD00003027,USER00003027,2024-10-14,2023-07-02,Books,386.45,3,Defective,Returned,-470.0,Gift Card,Standard,48.99,synthetic_returns
ORD00003790,PROD00003790,USER00003790,2024-10-14,,Clothing,339.13,4,,Not Returned,,Credit Card,Next-Day,37.62,synthetic_returns
ORD00004955,PROD00004955,USER00004955,2024-10-14,2024-02-26,Home,287.75,1,Wrong item,Returned,-231.0,Gift Card,Express,46.38,synthetic_returns
ORD00008731,PROD00008731,USER00008731,2024-10-14,,Electronics,435.4,1,,Not Returned,,PayPal,Standard,14.33,synthetic_returns
ORD00009548,PROD00009548,USER00009548,2024-10-14,2023-04-14,Electronics,94.1,1,Not as described,Returned,-549.0,Debit Card,Next-Day,26.39,synthetic_returns
ORD00009745,PROD00009745,USER00009745,2024-10-14,2024-10-04,Electronics,176.98,1,Wrong item,Returned,-10.0,PayPal,Standard,18.19,synthetic_returns
ORD00000149,PROD00000149,USER00000149,2024-10-15,,Toys,438.43,4,,Not Returned,,Credit Card,Express,26.75,synthetic_returns
ORD00001310,PROD00001310,USER00001310,2024-10-15,2023-04-18,Books,390.61,2,Changed mind,Returned,-546.0,Gift Card,Express,12.16,synthetic_returns
ORD00003125,PROD00003125,USER00003125,2024-10-15,2024-01-03,Home,430.76,2,Defective,Returned,-286.0,Credit Card,Express,42.55,synthetic_returns
ORD00003533,PROD00003533,USER00003533,2024-10-15,,Clothing,386.26,1,,Not Returned,,PayPal,Express,8.35,synthetic_returns
ORD00004367,PROD00004367,USER00004367,2024-10-15,2024-12-19,Toys,259.26,1,Changed mind,Returned,65.0,Debit Card,Next-Day,31.42,synthetic_returns
ORD00004047,PROD00004047,USER00004047,2024-10-16,,Electronics,91.84,3,,Not Returned,,Debit Card,Standard,40.23,synthetic_returns
ORD00008762,PROD00008762,USER00008762,2024-10-16,,Toys,33.75,1,,Not Returned,,Credit Card,Standard,46.62,synthetic_returns
ORD00000108,PROD00000108,USER00000108,2024-10-17,,Books,466.62,3,,Not Returned,,Debit Card,Express,8.36,synthetic_returns
ORD00005171,PROD00005171,USER00005171,2024-10-17,2023-11-15,Clothing,150.0,4,Wrong item,Returned,-337.0,Gift Card,Express,4.52,synthetic_returns
ORD00008458,PROD00008458,USER00008458,2024-10-17,,Clothing,96.36,5,,Not Returned,,Credit Card,Express,37.05,synthetic_returns
ORD00001022,PROD00001022,USER00001022,2024-10-18,2024-07-13,Electronics,402.62,5,Changed mind,Returned,-97.0,PayPal,Standard,21.31,synthetic_returns
ORD00001400,PROD00001400,USER00001400,2024-10-18,2023-04-27,Clothing,180.4,3,Defective,Returned,-540.0,Debit Card,Standard,42.25,synthetic_returns
ORD00008761,PROD00008761,USER00008761,2024-10-18,2024-08-28,Books,285.04,4,Not as described,Returned,-51.0,Gift Card,Next-Day,38.88,synthetic_returns
ORD00000594,PROD00000594,USER00000594,2024-10-19,2024-11-08,Toys,381.78,1,Changed mind,Returned,20.0,PayPal,Next-Day,17.66,synthetic_returns
ORD00008158,PROD00008158,USER00008158,2024-10-19,2024-10-09,Toys,187.4,5,Changed mind,Returned,-10.0,Gift Card,Standard,30.34,synthetic_returns
ORD00004313,PROD00004313,USER00004313,2024-10-20,2024-02-08,Home,18.4,2,Wrong item,Returned,-255.0,Debit Card,Express,11.0,synthetic_returns
ORD00000908,PROD00000908,USER00000908,2024-10-21,,Home,120.12,3,,Not Returned,,Debit Card,Express,12.56,synthetic_returns
ORD00000856,PROD00000856,USER00000856,2024-10-22,,Electronics,193.15,3,,Not Returned,,Credit Card,Standard,34.02,synthetic_returns
ORD00001026,PROD00001026,USER00001026,2024-10-22,2024-06-03,Electronics,63.34,3,Changed mind,Returned,-141.0,Gift Card,Standard,30.48,synthetic_returns
ORD00002554,PROD00002554,USER00002554,2024-10-22,2023-09-05,Home,182.99,5,Changed mind,Returned,-413.0,Debit Card,Next-Day,31.91,synthetic_returns
ORD00008819,PROD00008819,USER00008819,2024-10-22,,Electronics,205.63,5,,Not Returned,,Debit Card,Express,47.24,synthetic_returns
ORD00000047,PROD00000047,USER00000047,2024-10-23,2024-03-22,Home,335.96,2,Wrong item,Returned,-215.0,Credit Card,Standard,19.05,synthetic_returns
ORD00000311,PROD00000311,USER00000311,2024-10-24,,Home,138.37,5,,Not Returned,,PayPal,Express,33.19,synthetic_returns
ORD00001076,PROD00001076,USER00001076,2024-10-24,,Electronics,226.96,4,,Not Returned,,Credit Card,Next-Day,48.15,synthetic_returns
ORD00002030,PROD00002030,USER00002030,2024-10-24,2023-07-25,Books,439.37,4,Defective,Returned,-457.0,Credit Card,Express,41.61,synthetic_returns
ORD00003206,PROD00003206,USER00003206,2024-10-24,2023-03-30,Clothing,353.86,1,Wrong item,Returned,-574.0,Debit Card,Express,7.14,synthetic_returns
ORD00005502,PROD00005502,USER00005502,2024-10-24,,Clothing,82.08,3,,Not Returned,,Debit Card,Standard,26.88,synthetic_returns
ORD00007701,PROD00007701,USER00007701,2024-10-24,,Home,50.71,2,,Not Returned,,PayPal,Standard,27.08,synthetic_returns
ORD00008575,PROD00008575,USER00008575,2024-10-24,,Toys,411.19,2,,Not Returned,,Credit Card,Standard,39.79,synthetic_returns
ORD00001569,PROD00001569,USER00001569,2024-10-25,2024-09-15,Clothing,39.23,1,Not as described,Returned,-40.0,Credit Card,Next-Day,45.56,synthetic_returns
ORD00007966,PROD00007966,USER00007966,2024-10-25,,Books,190.37,2,,Not Returned,,Credit Card,Standard,35.37,synthetic_returns
ORD00001393,PROD00001393,USER00001393,2024-10-26,,Home,374.81,2,,Not Returned,,PayPal,Next-Day,7.33,synthetic_returns
ORD00002239,PROD00002239,USER00002239,2024-10-26,2023-09-08,Clothing,27.57,5,Defective,Returned,-414.0,Gift Card,Next-Day,37.9,synthetic_returns
ORD00009860,PROD00009860,USER00009860,2024-10-26,2024-06-06,Clothing,24.76,2,Not as described,Returned,-142.0,Debit Card,Express,19.85,synthetic_returns
ORD00000039,PROD00000039,USER00000039,2024-10-27,2024-10-19,Toys,266.34,4,Wrong item,Returned,-8.0,PayPal,Standard,30.88,synthetic_returns
ORD00001683,PROD00001683,USER00001683,2024-10-27,,Toys,215.55,4,,Not Returned,,Gift Card,Standard,3.21,synthetic_returns
ORD00007438,PROD00007438,USER00007438,2024-10-27,2023-06-06,Clothing,37.43,1,Wrong item,Returned,-509.0,Credit Card,Express,39.73,synthetic_returns
ORD00000318,PROD00000318,USER00000318,2024-10-28,2024-01-11,Electronics,160.79,3,Defective,Returned,-291.0,Gift Card,Express,47.81,synthetic_returns
ORD00003064,PROD00003064,USER00003064,2024-10-28,2023-12-15,Clothing,245.25,3,Defective,Returned,-318.0,Debit Card,Standard,20.72,synthetic_returns
ORD00006466,PROD00006466,USER00006466,2024-10-28,,Books,32.75,3,,Not Returned,,Gift Card,Express,19.75,synthetic_returns
ORD00001253,PROD00001253,USER00001253,2024-10-29,2023-05-05,Clothing,356.39,4,Defective,Returned,-543.0,Gift Card,Standard,29.49,synthetic_returns
ORD00001498,PROD00001498,USER00001498,2024-10-29,,Books,230.35,5,,Not Returned,,Debit Card,Next-Day,30.42,synthetic_returns
